"","seqnames","start","end","width","strand","gene_id"
"22449","chr9",119925257,119937565,12309,"-","74498"
"22450","chr11",101962458,101967015,4558,"-","74499"
"22451","chr5",33600347,33629635,29289,"-","74504"
"22452","chr5",21543559,21575904,32346,"+","74511"
"22453","chr8",85636588,85700924,64337,"-","74513"
"22454","chr8",31378813,31382439,3627,"+","74517"
"22455","chr4",96568429,96591578,23150,"-","74519"
"22456","chr12",103532283,103613831,81549,"+","74521"
"22457","chr11",3649191,3690477,41287,"+","74522"
"22458","chr6",135197977,135244955,46979,"+","74525"
"22459","chr2",144270663,144281227,10565,"+","74528"
"22460","chr18",14232309,14278542,46234,"+","74529"
"22461","chr10",43174699,43176562,1864,"+","74530"
"22462","chr2",148681023,148692949,11927,"+","74533"
"22463","chr2",72703510,72729468,25959,"+","74541"
"22464","chr15",63891264,63912297,21034,"-","74548"
"22465","chr8",70016123,70042734,26612,"-","74549"
"22466","chr14",55540266,55551242,10977,"+","74551"
"22467","chr4",135445420,135495038,49619,"-","74552"
"22468","chr17",66554505,66594621,40117,"-","74556"
"22469","chr13",108214404,108285683,71280,"+","74559"
"22470","chr8",23153269,23158948,5680,"+","74561"
"22471","chr2",156019139,156052947,33809,"-","74562"
"22472","chr11",49901835,49980994,79160,"+","74563"
"22473","chr8",111311797,111338177,26381,"-","74568"
"22474","chr2",94300767,94406689,105923,"-","74569"
"22475","chr5",138085084,138107822,22739,"+","74570"
"22476","chr14",20261376,20269199,7824,"-","74571"
"22477","chr18",46850038,46907242,57205,"+","74574"
"22478","chr1",75198243,75210813,12571,"-","74577"
"22479","chr19",42725858,42752775,26918,"-","74580"
"22480","chr5",115011137,115098790,87654,"+","74585"
"22481","chr6",88545114,88637950,92837,"-","74589"
"22482","chr1",71242276,71414910,172635,"-","74591"
"22483","chr5",101765130,101823858,58729,"+","74596"
"22484","chr17",87274886,87282814,7929,"-","74597"
"22485","chr3",32725397,32737147,11751,"-","74600"
"22486","chr17",35772450,35780687,8238,"+","74601"
"22487","chr9",45416626,45431730,15105,"-","74602"
"22488","chr16",44943678,44981380,37703,"+","74603"
"22489","chr5",24393663,24410054,16392,"+","74610"
"22490","chr2",165393760,165400405,6646,"-","74614"
"22491","chr2",73312601,73337818,25218,"+","74616"
"22492","chr11",88924020,88955465,31446,"-","74617"
"22493","chr5",76331238,76341885,10648,"+","74621"
"22494","chr5",103230375,103299029,68655,"-","74624"
"22495","chr1",132506230,132508639,2410,"+","74626"
"22496","chr5",118952339,118961261,8923,"+","74627"
"22497","chr2",18998343,18999804,1462,"+","74629"
"22498","chr9",79793641,79803235,9595,"+","74633"
"22499","chr3",138711535,138726984,15450,"-","74635"
"22500","chr11",73199460,73224511,25052,"+","74637"
"22501","chr18",21651448,21656105,4658,"+","74644"
"22502","chr3",100451628,100489324,37697,"-","74645"
"22503","chr4",149896283,149955043,58761,"-","74646"
"22504","chr10",121199141,121202649,3509,"-","74647"
"22505","chr4",129148005,129189727,41723,"-","74648"
"22506","chr6",30611010,30631745,20736,"+","74649"
"22507","chr8",25980604,25994133,13530,"-","74653"
"22508","chr3",116968267,116984406,16140,"+","74654"
"22509","chr2",151301974,151316247,14274,"+","74660"
"22510","chr4",9915965,9917635,1671,"-","74662"
"22511","chr16",38812206,38828749,16544,"-","74663"
"22512","chr11",60353329,60394341,41013,"+","74665"
"22513","chr8",84148025,84172590,24566,"+","74666"
"22514","chr14",71856702,71920439,63738,"+","74667"
"22515","chr12",26814371,26834873,20503,"-","74668"
"22516","chr17",21962552,22071168,108617,"+","74670"
"22517","chr5",143216316,143226890,10575,"-","74673"
"22518","chr11",121830247,121843423,13177,"+","74675"
"22519","chr13",116802095,116838178,36084,"-","74680"
"22520","chr12",8973892,9028847,54956,"+","74682"
"22521","chr16",4964289,4978962,14674,"+","74684"
"22522","chr16",17544465,17561247,16783,"-","74685"
"22523","chr3",109080469,109116687,36219,"+","74686"
"22524","chr2",85073614,85086461,12848,"-","74687"
"22525","chr8",9144669,9149050,4382,"+","74688"
"22526","chr1",94797083,94802472,5390,"+","74689"
"22527","chr12",111971559,112068854,97296,"+","74691"
"22528","chr3",73351206,73481651,130446,"-","74693"
"22529","chr10",121263820,121351278,87459,"-","74694"
"22530","chr9",89826519,89864028,37510,"+","74700"
"22531","chr2",124123636,124129956,6321,"-","74702"
"22532","chr8",128736976,129065517,328542,"-","74703"
"22533","chr10",62449489,62451353,1865,"+","74706"
"22534","chr1",31222838,31224288,1451,"+","74708"
"22535","chr2",152962485,153008482,45998,"+","74711"
"22536","chr12",11438227,11444812,6586,"+","74712"
"22537","chr14",7374667,7412375,37709,"-","74715"
"22538","chr15",82298954,82314623,15670,"+","74716"
"22539","chr1",187044648,187215465,170818,"-","74717"
"22540","chr3",10417817,10440102,22286,"-","74718"
"22541","chr16",8409275,8425136,15862,"-","74720"
"22542","chr12",69790335,69840479,50145,"+","74724"
"22543","chr6",19247899,19278843,30945,"-","74725"
"22544","chr15",46435866,46496181,60316,"-","74726"
"22545","chr6",108065045,108077122,12078,"+","74729"
"22546","chr10",12938209,12964298,26090,"-","74732"
"22547","chr5",65861213,65896700,35488,"+","74734"
"22548","chr4",46493781,46536141,42361,"-","74735"
"22549","chr7",92643543,92669934,26392,"-","74737"
"22550","chr6",143010920,143100141,89222,"-","74741"
"22551","chr8",25101216,25109571,8356,"+","74744"
"22552","chr10",59949669,59951834,2166,"-","74747"
"22553","chr1",172581758,172590568,8811,"-","74748"
"22554","chr4",46376505,46389437,12933,"-","74753"
"22555","chr4",106561038,106589113,28076,"+","74754"
"22556","chr5",64044978,64050228,5251,"+","74757"
"22557","chr19",10001669,10038380,36712,"+","74760"
"22558","chr4",155839680,155844088,4409,"+","74761"
"22559","chr17",29827949,29970087,142139,"-","74762"
"22560","chr16",3872375,3904770,32396,"+","74763"
"22561","chr17",46630624,46646022,15399,"-","74764"
"22562","chr9",21588682,21592828,4147,"-","74766"
"22563","chr9",99036654,99140621,103968,"-","74769"
"22564","chr9",121784016,121792507,8492,"-","74770"
"22565","chr4",140986873,141007330,20458,"+","74772"
"22566","chr15",98903917,98918231,14315,"-","74775"
"22567","chr3",133310110,133378235,68126,"+","74776"
"22568","chr4",134537892,134552166,14275,"-","74777"
"22569","chr15",83113433,83122801,9369,"-","74778"
"22570","chr5",142629542,142670588,41047,"+","74781"
"22571","chr10",82650433,82690650,40218,"-","74782"
"22572","chr3",51415148,51476507,61360,"+","74838"
"22573","chr9",106838312,106891979,53668,"-","74840"
"22574","chr8",80980733,81014928,34196,"-","74841"
"22575","chr14",20482867,20496901,14035,"-","74843"
"22576","chr2",156714540,156720909,6370,"-","74846"
"22577","chr11",54370652,54426790,56139,"+","74847"
"22578","chrX",31962044,31962821,778,"+","74851"
"22579","chr2",35375562,35397175,21614,"-","74854"
"22580","chr12",4713670,4738430,24761,"-","74855"
"22581","chr14",8666386,8673378,6993,"+","74859"
"22582","chr14",105498788,105505629,6842,"+","74864"
"22583","chr15",58782269,58823530,41262,"-","74868"
"22584","chr5",143227718,143234748,7031,"+","74872"
"22585","chr9",58455122,58469635,14514,"+","74879"
"22586","chr10",96226020,96248866,22847,"+","74881"
"22587","chr11",62990453,63004134,13682,"-","74884"
"22588","chr4",86558446,86559804,1359,"+","74888"
"22589","chr5",123035769,123047016,11248,"-","74890"
"22590","chr15",37425554,37440644,15091,"+","74892"
"22591","chr1",164275585,164287847,12263,"+","74895"
"22592","chr14",22507174,22542823,35650,"-","74896"
"22593","chr1",41167587,41181252,13666,"-","74897"
"22594","chr8",15011025,15033333,22309,"+","74901"
"22595","chr10",119320234,119331862,11629,"+","74905"
"22596","chr13",114586513,114607084,20572,"-","74909"
"22597","chrX",78369643,78371128,1486,"+","74910"
"22598","chr4",51216678,51250622,33945,"+","74914"
"22599","chr17",86944109,86947897,3789,"-","74915"
"22600","chr18",57504422,57533752,29331,"-","74916"
"22601","chr17",14389113,14398942,9830,"-","74917"
"22602","chr1",90042132,90153401,111270,"-","74918"
"22603","chr5",30647933,30659729,11797,"+","74919"
"22604","chr6",146657218,146665403,8186,"+","74925"
"22605","chr7",30670722,30671605,884,"-","74927"
"22606","chr10",57478381,57486351,7971,"-","74928"
"22607","chr12",26211267,26240707,29441,"+","74930"
"22608","chr19",5406740,5422847,16108,"+","74931"
"22609","chr18",7088209,7297936,209728,"-","74934"
"22610","chr13",47667550,47668392,843,"+","74939"
"22611","chr1",194212187,194222759,10573,"-","74942"
"22612","chr2",155547040,155556930,9891,"-","74945"
"22613","chr12",101145614,101149758,4145,"+","74947"
"22614","chr9",68470902,68520200,49299,"-","74951"
"22615","chr10",76545871,76562226,16356,"-","74953"
"22616","chr14",44163169,44173828,10660,"-","74954"
"22617","chr2",104559163,104571429,12267,"+","74959"
"22618","chr18",36106194,36109977,3784,"+","74966"
"22619","chr14",90126891,90269760,142870,"+","74967"
"22620","chr12",107723740,107735496,11757,"-","74968"
"22621","chr7",133128251,133142457,14207,"+","74970"
"22622","chr1",184712497,184718989,6493,"+","74971"
"22623","chr5",139523749,139541339,17591,"+","74973"
"22624","chr10",103046031,103236322,190292,"-","74978"
"22625","chr14",114940227,114945948,5722,"-","74982"
"22626","chrX",76582610,76602924,20315,"-","74987"
"22627","chr4",19979445,19985388,5944,"-","74988"
"22628","chr4",128133523,128166967,33445,"-","74989"
"22629","chr11",84829178,84830868,1691,"+","74995"
"22630","chr7",112023504,112111661,88158,"+","74996"
"22631","chr19",59902884,59943654,40771,"-","74998"
"22632","chr15",100280837,100293066,12230,"+","75002"
"22633","chr3",95281417,95296166,14750,"+","75007"
"22634","chr5",3651181,3680325,29145,"+","75010"
"22635","chrX",53724826,53738441,13616,"+","75013"
"22636","chr3",146645193,146685592,40400,"-","75015"
"22637","chr8",59825649,59844723,19075,"+","75017"
"22638","chr14",51007751,51010758,3008,"+","75019"
"22639","chr6",135658913,135684527,25615,"+","75024"
"22640","chr10",97590984,97596931,5948,"-","75025"
"22641","chr1",20356452,20392300,35849,"+","75028"
"22642","chr8",33386325,33417467,31143,"+","75029"
"22643","chr10",124469074,124524488,55415,"+","75030"
"22644","chr9",81863670,82206007,342338,"+","75033"
"22645","chr17",58996251,59024981,28731,"+","75039"
"22646","chr12",33394854,33401267,6414,"+","75040"
"22647","chr11",80850381,80858300,7920,"-","75043"
"22648","chr13",58287502,58359122,71621,"-","75050"
"22649","chr2",69758033,69789575,31543,"-","75051"
"22650","chr2",142902965,142903572,608,"+","75053"
"22651","chr5",15863928,15883829,19902,"-","75058"
"22652","chr17",8293366,8311080,17715,"-","75060"
"22653","chr4",124714776,124732460,17685,"+","75062"
"22654","chrX",103630586,103631670,1085,"+","75064"
"22655","chr1",44739676,44744949,5274,"-","75066"
"22656","chr10",67962479,67973708,11230,"-","75067"
"22657","chr6",67565191,67566446,1256,"-","75070"
"22658","chrX",154339225,154343392,4168,"-","75071"
"22659","chr7",120156115,120166000,9886,"+","75073"
"22660","chr15",69270533,69274720,4188,"+","75076"
"22661","chr5",38189735,38220457,30723,"-","75079"
"22662","chr2",126709096,126783470,74375,"-","75083"
"22663","chr18",57373455,57552397,178943,"-","75084"
"22664","chr13",70232822,70248122,15301,"+","75086"
"22665","chr11",30426006,30471827,45822,"-","75087"
"22666","chr14",115396551,115409552,13002,"-","75088"
"22667","chr10",89744991,89819871,74881,"+","75089"
"22668","chr13",30615043,30624259,9217,"+","75090"
"22669","chr5",39461749,39603574,141826,"-","75095"
"22670","chr19",10645690,10648053,2364,"-","75096"
"22671","chrX",114907582,114908510,929,"+","75097"
"22672","chr7",67222544,67307330,84787,"+","75099"
"22673","chr5",142562358,142608800,46443,"-","75104"
"22674","chrX",103182971,103311782,128812,"-","75106"
"22675","chr9",72518250,72531858,13609,"-","75115"
"22676","chr9",114368303,114377229,8927,"+","75116"
"22677","chr17",4634978,4637471,2494,"+","75117"
"22678","chr10",13149540,13178023,28484,"-","75122"
"22679","chr8",56465622,56484968,19347,"-","75123"
"22680","chr13",51171022,51175188,4167,"+","75124"
"22681","chrX",139086243,139093405,7163,"+","75125"
"22682","chr4",140872693,140878055,5363,"+","75128"
"22683","chr6",89269511,89285725,16215,"-","75131"
"22684","chrX",46267559,46328911,61353,"-","75133"
"22685","chr3",95760341,95818863,58523,"-","75137"
"22686","chr19",11196817,11299886,103070,"+","75138"
"22687","chr13",110903499,110908280,4782,"+","75139"
"22688","chrX",55226876,55243723,16848,"+","75140"
"22689","chr8",75213944,75224113,10170,"+","75141"
"22690","chr16",59636945,59672999,36055,"+","75145"
"22691","chr19",46341121,46375252,34132,"+","75146"
"22692","chr10",68319071,68321142,2072,"-","75148"
"22693","chr3",9061964,9071074,9111,"+","75149"
"22694","chr10",128085286,128085363,78,"+","751518"
"22695","chr11",77078064,77078172,109,"-","751519"
"22696","chr12",35194811,35194897,87,"-","751520"
"22697","chr12",109717085,109717183,99,"+","751521"
"22698","chr12",109718754,109718816,63,"+","751522"
"22699","chr12",109734732,109734797,66,"+","751523"
"22700","chr12",109739119,109739197,79,"+","751524"
"22701","chr14",54616677,54616785,109,"-","751525"
"22702","chr14",60228806,60228915,110,"-","751526"
"22703","chr14",115044305,115044391,87,"+","751527"
"22704","chr17",6895229,6895337,109,"-","751529"
"22705","chrX",52422407,52422515,109,"-","751531"
"22706","chrX",53047997,53048078,82,"-","751532"
"22707","chrX",74023849,74023936,88,"-","751533"
"22708","chrX",100381097,100381185,89,"+","751534"
"22709","chrX",104116175,104116274,100,"-","751535"
"22710","chr9",108969922,108970003,82,"+","751536"
"22711","chr11",70234717,70234800,84,"+","751537"
"22712","chr12",69763835,69763944,110,"-","751538"
"22713","chr12",109715577,109715650,74,"+","751539"
"22714","chr17",45879850,45881452,1603,"-","75154"
"22715","chr14",73206763,73206851,89,"-","751541"
"22716","chr15",102671792,102671866,75,"-","751542"
"22717","chr16",28599935,28600043,109,"-","751543"
"22718","chrX",7248402,7248497,96,"-","751544"
"22719","chrX",60394403,60394492,90,"-","751545"
"22720","chrX",103573060,103573154,95,"-","751546"
"22721","chr12",109571990,109572080,91,"+","751547"
"22722","chr13",62760739,62760846,108,"+","751548"
"22723","chr14",115044427,115044506,80,"+","751549"
"22724","chr14",86245970,86283688,37719,"+","75155"
"22725","chr19",46342762,46342870,109,"+","751550"
"22726","chrX",144297790,144297899,110,"+","751551"
"22727","chr12",109720006,109720097,92,"+","751552"
"22728","chr17",46231531,46231619,89,"+","751553"
"22729","chr10",76207326,76207409,84,"-","751554"
"22730","chr12",109586314,109586407,94,"+","751555"
"22731","chr13",75644896,75645171,276,"+","751556"
"22732","chr15",103014910,103015001,92,"+","751557"
"22733","chr18",66219264,66219333,70,"-","751558"
"22734","chrX",7241243,7241351,109,"-","751560"
"22735","chr16",74341990,74342067,78,"-","751561"
"22736","chr1",96612057,96662573,50517,"-","75159"
"22737","chr13",114607237,114697822,90586,"+","75161"
"22738","chr18",17568746,17580990,12245,"-","75162"
"22739","chr2",113691053,113708550,17498,"-","75166"
"22740","chr14",38898302,38958794,60493,"+","75170"
"22741","chr5",21292961,21424677,131717,"-","75172"
"22742","chr4",115779834,115781018,1185,"-","75173"
"22743","chr17",24804289,24839788,35500,"+","75178"
"22744","chr4",119205055,119218217,13163,"-","75180"
"22745","chrX",154482002,154484682,2681,"+","75185"
"22746","chr3",15296551,15332302,35752,"-","751864"
"22747","chr5",137641944,137642837,894,"+","751865"
"22748","chr7",138554230,138567709,13480,"+","75187"
"22749","chr10",77893417,77896114,2698,"+","75188"
"22750","chr6",18866318,18879586,13269,"+","75196"
"22751","chr13",35167146,35172309,5164,"-","75197"
"22752","chrX",37244976,37249686,4711,"+","75199"
"22753","chr17",17827158,17843009,15852,"+","75202"
"22754","chr7",75030194,75075164,44971,"+","75205"
"22755","chr3",134404143,134423635,19493,"-","75208"
"22756","chr13",95954594,96132577,177984,"-","75209"
"22757","chr17",35972541,35980236,7696,"-","75210"
"22758","chr16",50590503,50654166,63664,"+","75211"
"22759","chr7",102019137,102065469,46333,"-","75212"
"22760","chr12",90998492,91384409,385918,"-","75216"
"22761","chr11",3895240,3901296,6057,"+","75219"
"22762","chr19",4907229,4928287,21059,"-","75221"
"22763","chr13",59733630,59739185,5556,"+","75223"
"22764","chr1",154255689,154270416,14728,"+","75233"
"22765","chr4",129058271,129085886,27616,"+","75234"
"22766","chr7",113100168,113142023,41856,"-","75239"
"22767","chr4",128261044,128262990,1947,"+","75242"
"22768","chr12",26346717,26371748,25032,"+","75243"
"22769","chr13",56222224,56243940,21717,"-","75245"
"22770","chr16",84371143,84375505,4363,"+","75247"
"22771","chr13",53648585,53650080,1496,"+","75252"
"22772","chr9",84774398,84857691,83294,"+","75253"
"22773","chr1",160074735,160077985,3251,"-","75255"
"22774","chr9",55962589,56010550,47962,"-","75258"
"22775","chr15",10714836,10790123,75288,"+","75259"
"22776","chr12",71111428,71123221,11794,"+","75266"
"22777","chr3",105066844,105078806,11963,"+","75269"
"22778","chr14",75642249,75696717,54469,"+","75272"
"22779","chr11",70392883,70410031,17149,"-","75273"
"22780","chrX",129064297,129067146,2850,"+","75274"
"22781","chr2",113285732,113297190,11459,"+","75275"
