"","seqnames","start","end","width","strand","gene_id"
"16688","chr4",88783274,88826994,43721,"+","66902"
"16689","chr9",100882457,100935294,52838,"-","66904"
"16690","chr17",56418385,56429934,11550,"-","66905"
"16691","chr11",68884311,68886795,2485,"+","66910"
"16692","chr16",4939111,4941026,1916,"+","66911"
"16693","chr12",36818422,36883412,64991,"-","66912"
"16694","chr5",144165499,144182955,17457,"+","66913"
"16695","chr15",76452518,76456457,3940,"-","66914"
"16696","chr14",52030676,52039052,8377,"+","669149"
"16697","chr1",94533722,94538562,4841,"-","66915"
"16698","chr8",86090657,86095522,4866,"+","66916"
"16699","chr9",18096711,18118444,21734,"+","66917"
"16700","chr3",108705725,108714622,8898,"-","66921"
"16701","chr7",121190296,121261295,71000,"-","66922"
"16702","chr14",31832324,31934778,102455,"+","66923"
"16703","chr9",50404445,50411954,7510,"-","66925"
"16704","chr2",132629951,132641790,11840,"-","66926"
"16705","chr4",74923258,74924190,933,"-","66928"
"16706","chr8",86479593,86494094,14502,"+","66929"
"16707","chr7",140968574,141073215,104642,"+","66930"
"16708","chr17",9181198,9201184,19987,"+","66931"
"16709","chr10",80003671,80024305,20635,"-","66932"
"16710","chr2",156820798,156832811,12014,"-","66934"
"16711","chr2",73121929,73150649,28721,"-","66935"
"16712","chr4",125827846,125840585,12740,"-","66938"
"16713","chr9",63450462,63489696,39235,"+","66939"
"16714","chr9",108941141,108960280,19140,"+","66940"
"16715","chr1",123450412,123464557,14146,"-","66942"
"16716","chr18",80450031,80489463,39433,"+","66943"
"16717","chr13",74459703,74487688,27986,"-","66945"
"16718","chr9",26781726,26807134,25409,"-","66948"
"16719","chr3",68839216,68848664,9449,"-","66949"
"16720","chr1",193149844,193176804,26961,"+","66950"
"16721","chr9",50547796,50554626,6831,"-","66952"
"16722","chr2",72314276,72324947,10672,"+","66953"
"16723","chr1",109258891,109277052,18162,"+","66957"
"16724","chr2",84511474,84518331,6858,"-","66958"
"16725","chr8",32200134,32207519,7386,"+","66959"
"16726","chr2",12268891,12341087,72197,"-","66960"
"16727","chr19",5842302,5845478,3177,"-","66961"
"16728","chr9",21760197,21762714,2518,"+","66962"
"16729","chr6",142335763,142352378,16616,"+","66964"
"16730","chr8",125000043,125006992,6950,"+","66965"
"16731","chr4",122693840,122732177,38338,"+","66966"
"16732","chr1",153602504,153669458,66955,"+","66967"
"16733","chr17",56251024,56256971,5948,"-","66968"
"16734","chr13",91600702,91845780,245079,"+","66970"
"16735","chr2",154161122,154198455,37334,"-","66971"
"16736","chr17",57183134,57199286,16153,"-","66972"
"16737","chr17",36047330,36053314,5985,"-","66973"
"16738","chr13",104932233,104968546,36314,"-","66975"
"16739","chr1",171428065,171461595,33531,"-","66977"
"16740","chr17",26389855,26422449,32595,"+","66978"
"16741","chr6",82571852,82602859,31008,"-","66979"
"16742","chr19",55345781,55390522,44742,"-","66980"
"16743","chr11",82577847,82581124,3278,"+","66983"
"16744","chr7",148401759,148404557,2799,"+","66985"
"16745","chr5",45884613,45903930,19318,"+","66988"
"16746","chr17",29089411,29104882,15472,"+","66989"
"16747","chr19",4125960,4132307,6348,"+","66990"
"16748","chr9",72950205,72952250,2046,"+","66991"
"16749","chr5",24098440,24107820,9381,"-","66993"
"16750","chr16",32099888,32108140,8253,"+","66994"
"16751","chrX",133527694,133531462,3769,"+","66995"
"16752","chr7",18557516,18563905,6390,"+","66996"
"16753","chr11",107340842,107359350,18509,"+","66997"
"16754","chr2",34707609,34726482,18874,"-","66998"
"16755","chr5",45911468,45920523,9056,"+","66999"
"16756","chr13",27351358,27368529,17172,"+","67000"
"16757","chr7",127778703,127803037,24335,"+","67003"
"16758","chr2",181599065,181605531,6467,"+","67005"
"16759","chr3",135069376,135086397,17022,"-","67006"
"16760","chr13",18078474,18085185,6712,"-","67008"
"16761","chr7",74792296,74871462,79167,"+","67009"
"16762","chr9",48296802,48303435,6634,"-","67010"
"16763","chr14",32291984,32308163,16180,"-","67011"
"16764","chr4",102986451,103039033,52583,"+","67013"
"16765","chr16",59471601,59492277,20677,"+","67014"
"16766","chr6",147424393,147581134,156742,"+","67015"
"16767","chr9",90096887,90165607,68721,"-","67016"
"16768","chr2",172171077,172181249,10173,"+","67017"
"16769","chr10",89174718,89195040,20323,"-","67019"
"16770","chr11",69210018,69211736,1719,"-","67020"
"16771","chr8",73890747,73893631,2885,"+","67023"
"16772","chr4",135605863,135609286,3424,"-","67025"
"16773","chr1",95601968,95651415,49448,"-","67026"
"16774","chr6",115551956,115568688,16733,"+","67027"
"16775","chrX",104978091,105011673,33583,"-","67028"
"16776","chr11",26287084,26371876,84793,"+","67030"
"16777","chr8",13785615,13798537,12923,"+","67031"
"16778","chr3",151846919,151873263,26345,"-","67035"
"16779","chr11",97177030,97191234,14205,"+","67036"
"16780","chr3",88198065,88214238,16174,"-","67037"
"16781","chr15",74708766,74712134,3369,"-","67038"
"16782","chr12",84972186,85024073,51888,"+","67039"
"16783","chr15",79358126,79377171,19046,"-","67040"
"16784","chr15",3976428,4105344,128917,"+","67041"
"16785","chr15",77989893,78004538,14646,"-","67042"
"16786","chrX",159294775,159326394,31620,"-","67043"
"16787","chr13",54691592,54692508,917,"+","67044"
"16788","chr17",17511296,17531863,20568,"+","67045"
"16789","chr13",43247113,43266774,19662,"-","67046"
"16790","chr11",99653989,99654606,618,"-","670464"
"16791","chr11",99659387,99665764,6378,"-","670472"
"16792","chrX",69062118,69070045,7928,"+","67048"
"16793","chr11",99659387,99671210,11824,"-","670482"
"16794","chr9",35366180,35374985,8806,"+","67049"
"16795","chr11",99676290,99676980,691,"-","670496"
"16796","chrX",34666758,34690741,23984,"+","67050"
"16797","chr17",71845440,71876197,30758,"-","67052"
"16798","chr14",8912827,8924360,11534,"+","67053"
"16799","chr11",99740501,99741543,1043,"+","670533"
"16800","chr5",77380385,77396531,16147,"+","67054"
"16801","chr11",99776065,99776985,921,"+","670550"
"16802","chr15",93114264,93167366,53103,"-","67057"
"16803","chr2",72930858,73052504,121647,"-","67059"
"16804","chrX",133515655,133572841,57187,"-","67062"
"16805","chr4",49597378,49610742,13365,"-","67063"
"16806","chr18",67365013,67367541,2529,"+","67064"
"16807","chr14",70838555,70843278,4724,"-","67065"
"16808","chr2",155969889,155971530,1642,"+","67067"
"16809","chr2",155062269,155076013,13745,"+","67068"
"16810","chr7",35129739,35174559,44821,"-","67070"
"16811","chrX",108501801,108651554,149754,"-","67071"
"16812","chr19",29064984,29101169,36186,"+","67072"
"16813","chr5",53132813,53160579,27767,"+","67073"
"16814","chr10",122429117,122513561,84445,"-","67074"
"16815","chrX",103163424,103207238,43815,"-","67075"
"16816","chr7",22044713,22045636,924,"-","670764"
"16817","chr19",6996916,6999870,2955,"-","67077"
"16818","chr2",166099408,166120331,20924,"+","670775"
"16819","chr17",24607418,24610045,2628,"+","67078"
"16820","chr1",52981747,53020104,38358,"-","67080"
"16821","chr14",49846034,49865103,19070,"-","67082"
"16822","chr4",63257935,63266295,8361,"-","670833"
"16823","chr7",18398031,18400976,2946,"+","67084"
"16824","chr14",33189688,33201559,11872,"-","67085"
"16825","chr7",23627707,23628624,918,"-","670857"
"16826","chr1",93301457,93302606,1150,"-","67086"
"16827","chr4",148892350,148940546,48197,"+","67087"
"16828","chr6",115724575,115755573,30999,"+","67088"
"16829","chr14",45949499,45968746,19248,"+","67089"
"16830","chr7",20094078,20101494,7417,"+","67091"
"16831","chr2",122420209,122437013,16805,"-","67092"
"16832","chr7",92707213,92717598,10386,"-","670940"
"16833","chr9",121206652,121384036,177385,"+","67095"
"16834","chr4",116375039,116380990,5952,"-","67096"
"16835","chr17",27767374,27772187,4814,"-","67097"
"16836","chr1",64653054,64663780,10727,"-","67099"
"16837","chr9",36283223,36284765,1543,"+","671003"
"16838","chr17",46909584,46910356,773,"+","67101"
"16839","chr16",78540583,78576913,36331,"-","67102"
"16840","chr4",58978462,58999950,21489,"-","67103"
"16841","chr18",85116686,85120916,4231,"-","67105"
"16842","chr4",129013270,129031791,18522,"+","67106"
"16843","chr7",6083091,6107573,24483,"-","67109"
"16844","chr5",92686686,92707207,20522,"-","67111"
"16845","chr10",79217864,79220267,2404,"+","67112"
"16846","chr9",120480634,120483770,3137,"+","67115"
"16847","chr19",46404302,46413150,8849,"-","67116"
"16848","chrX",9231396,9240109,8714,"-","67117"
"16849","chr16",13671951,13703705,31755,"+","67118"
"16850","chr9",21731915,21740316,8402,"+","67119"
"16851","chr3",33699113,33715556,16444,"+","67120"
"16852","chr2",22972064,23011544,39481,"-","67121"
"16853","chr2",25036278,25038852,2575,"+","67122"
"16854","chr4",41296029,41336799,40771,"+","67123"
"16855","chr9",122656464,122711192,54729,"+","671232"
"16856","chr10",126504346,126507317,2972,"-","67125"
"16857","chr2",174286576,174289602,3027,"-","67126"
"16858","chr3",92450454,92452229,1776,"-","67127"
"16859","chr11",72420763,72499983,79221,"+","67128"
"16860","chr15",82180569,82184721,4153,"-","67130"
"16861","chr11",102963002,102973513,10512,"+","67131"
"16862","chr7",126586058,126602786,16729,"-","67133"
"16863","chr2",130100148,130105049,4902,"+","67134"
"16864","chr2",153988343,153994182,5840,"+","67135"
"16865","chr2",90744941,90750717,5777,"+","67136"
"16866","chr6",57435115,57615130,180016,"+","67138"
"16867","chr11",70833113,70840636,7524,"+","67139"
"16868","chr10",4541076,4547383,6308,"+","67141"
"16869","chr7",138532163,138553992,21830,"-","67143"
"16870","chr3",157699667,157731442,31776,"+","67144"
"16871","chr2",163879277,163896849,17573,"-","67145"
"16872","chr7",88907839,88914376,6538,"+","67148"
"16873","chr4",130125705,130169623,43919,"+","67149"
"16874","chr7",117960049,117987895,27847,"-","67150"
"16875","chr5",123678199,123700134,21936,"+","67151"
"16876","chr14",62950942,62991829,40888,"+","67153"
"16877","chr15",76061604,76073870,12267,"-","671535"
"16878","chr15",34012474,34072140,59667,"+","67154"
"16879","chr19",26679650,26852811,173162,"+","67155"
"16880","chr4",10801645,10826570,24926,"+","67157"
"16881","chr18",32068748,32071557,2810,"-","67158"
"16882","chr19",9041531,9052670,11140,"+","67160"
"16883","chr3",41430627,41546436,115810,"-","67161"
"16884","chr11",106060670,106077681,17012,"-","67163"
"16885","chr7",107307787,107309441,1655,"+","67164"
"16886","chr6",108733053,108773717,40665,"+","67166"
"16887","chr14",73637698,73640165,2468,"+","67168"
"16888","chr9",110523639,110526897,3259,"-","67169"
"16889","chr6",86798401,86799434,1034,"-","67170"
"16890","chr3",106350745,106377763,27019,"+","67171"
"16891","chr8",125091915,125097030,5116,"+","67177"
"16892","chr11",4604674,4637669,32996,"+","67178"
"16893","chr14",66456139,66485441,29303,"+","67179"
"16894","chr18",40364519,40379053,14535,"-","67180"
"16895","chr11",69794670,69804102,9433,"+","67181"
"16896","chr4",114761313,114766499,5187,"+","67182"
"16897","chr8",72418081,72426457,8377,"-","67184"
"16898","chr7",148633549,148637241,3693,"+","67186"
"16899","chr2",24805322,24814933,9612,"+","67187"
"16900","chr19",32463706,32465674,1969,"+","67188"
"16901","chr1",136859154,136870714,11561,"+","67196"
"16902","chr15",93216544,93228721,12178,"-","67197"
"16903","chr1",57831705,58005241,173537,"+","67198"
"16904","chr18",36563333,36614149,50817,"-","67199"
"16905","chr6",120274716,120314387,39672,"-","67200"
"16906","chr11",75934489,76057201,122713,"-","67201"
"16907","chr16",14163368,14193016,29649,"+","67203"
"16908","chr2",154697146,154718642,21497,"-","67204"
"16909","chr4",124356008,124370798,14791,"-","67205"
"16910","chr8",26896063,26914447,18385,"+","67207"
"16911","chr5",3632933,3647936,15004,"-","67210"
"16912","chr5",21151802,21168426,16625,"+","67211"
"16913","chr11",59016019,59019504,3486,"+","67212"
"16914","chr9",114640321,114658464,18144,"+","67213"
"16915","chr12",25516464,25645164,128701,"+","67216"
"16916","chr12",73174415,73186300,11886,"-","67217"
"16917","chr4",132014644,132019836,5193,"-","67219"
"16918","chr3",95792763,95799762,7000,"-","67220"
"16919","chr19",29077853,29078365,513,"-","672214"
"16920","chr18",52625347,52650392,25046,"+","67222"
"16921","chr1",188544965,188573237,28273,"-","67223"
"16922","chr7",29170266,29177709,7444,"-","67224"
"16923","chr3",113272763,113333067,60305,"-","67225"
"16924","chr10",114776730,114799318,22589,"-","67226"
"16925","chr2",24817942,24828991,11050,"+","67228"
"16926","chr2",4543213,4573132,29920,"-","67229"
"16927","chr7",13389127,13404209,15083,"-","67230"
"16928","chr2",152119608,152138326,18719,"+","67231"
"16929","chr5",145955815,145962751,6937,"-","67235"
"16930","chr12",112110820,112127355,16536,"-","67236"
"16931","chr5",144309574,144325393,15820,"+","67238"
"16932","chr10",39943052,39966845,23794,"-","67239"
"16933","chr12",11272692,11326591,53900,"+","67241"
"16934","chr17",80623829,80627837,4009,"+","67242"
"16935","chr11",20991327,21050330,59004,"+","67245"
"16936","chr6",149257936,149284185,26250,"+","67246"
"16937","chr1",186636947,186669726,32780,"-","67247"
"16938","chrX",34622515,34625179,2665,"-","67248"
"16939","chr5",54200866,54295619,94754,"+","67249"
"16940","chr13",46597272,46745650,148379,"+","67252"
"16941","chr16",13986730,14101587,114858,"+","67254"
"16942","chr6",116574034,116578995,4962,"-","67255"
"16943","chr8",4493405,4526079,32675,"+","67260"
"16944","chr5",24606793,24608825,2033,"+","67261"
"16945","chr13",108514697,108680258,165562,"-","67263"
"16946","chr19",44623062,44629905,6844,"-","67264"
"16947","chr5",108337061,108416096,79036,"-","67266"
"16948","chr17",27259610,27270836,11227,"-","67267"
"16949","chr17",71343133,71351873,8741,"-","67268"
"16950","chr13",59550896,59658680,107785,"-","67269"
"16951","chr10",94943440,94964572,21133,"-","67270"
"16952","chr14",55555307,55558114,2808,"+","67272"
"16953","chr1",94336296,94370335,34040,"-","67273"
"16954","chr8",36528319,36558587,30269,"-","67276"
"16955","chr7",134158565,134160866,2302,"-","67278"
"16956","chr11",72025226,72029094,3869,"-","67279"
"16957","chr15",5066613,5069140,2528,"+","67281"
"16958","chr10",87663842,87708903,45062,"+","67282"
"16959","chr11",115476297,115489453,13157,"-","67283"
"16960","chr13",105421407,105607033,185627,"-","67285"
"16961","chr5",137384020,137389114,5095,"+","67286"
"16962","chr9",59465091,59498076,32986,"+","67287"
"16963","chr13",105607319,105628739,21421,"+","67288"
"16964","chr6",119798211,119799034,824,"+","67289"
"16965","chr7",88927073,88934339,7267,"-","67290"
"16966","chr11",120319443,120325667,6225,"+","67291"
"16967","chr1",163899319,163903566,4248,"+","67292"
"16968","chr12",50491646,50508333,16688,"+","67293"
"16969","chr13",110844396,111071204,226809,"-","67295"
"16970","chr14",47896818,47911266,14449,"+","67296"
"16971","chrX",132277231,132338007,60777,"+","67298"
"16972","chr4",98603356,98787606,184251,"-","67299"
"16973","chr11",86508155,86570994,62840,"-","67300"
"16974","chr14",75684180,75744233,60054,"+","67302"
"16975","chr13",120276064,120277191,1128,"-","67304"
"16976","chr4",108072822,108079318,6497,"-","67305"
"16977","chr3",7503426,7553848,50423,"+","67306"
"16978","chr10",62487260,62521560,34301,"+","67307"
"16979","chr7",85920227,85927975,7749,"-","67308"
"16980","chr13",27649870,27656473,6604,"-","67310"
"16981","chr2",150855421,150865115,9695,"-","67311"
"16982","chr1",138110108,138130841,20734,"-","67313"
"16983","chr7",18651278,18663335,12058,"+","67315"
"16984","chr4",42982818,42987197,4380,"+","67317"
"16985","chr9",57023082,57033915,10834,"+","67319"
"16986","chr9",106470650,106473298,2649,"-","67320"
"16987","chr18",49682943,49684094,1152,"+","67321"
"16988","chr4",115845977,115846902,926,"+","67323"
"16989","chr2",130972061,130985756,13696,"-","67326"
"16990","chr18",4165830,4182234,16405,"+","67328"
"16991","chr19",29121973,29123219,1247,"+","67329"
"16992","chr1",184218246,184233420,15175,"+","67330"
"16993","chr10",79982330,80001869,19540,"-","67331"
"16994","chr10",74980787,74998185,17399,"+","67332"
"16995","chr2",129626253,129658021,31769,"+","67333"
"16996","chrX",9424073,9424626,554,"+","67334"
"16997","chr6",112160702,112162512,1811,"+","67336"
"16998","chr2",172196197,172206586,10390,"+","67337"
"16999","chr11",82617321,82684712,67392,"-","67338"
"17000","chr12",82024419,82025434,1016,"-","67340"
"17001","chr10",85391236,85408951,17716,"+","67341"
"17002","chr10",115855177,115858291,3115,"+","67342"
"17003","chr18",56748002,56754436,6435,"+","67343"
"17004","chr4",102658984,102678199,19216,"+","67344"
"17005","chr10",62706545,62780629,74085,"+","67345"
"17006","chr2",30092718,30093151,434,"-","67350"
"17007","chr14",61911820,61924171,12352,"-","67355"
"17008","chr2",116704427,116718236,13810,"+","67356"
"17009","chr11",23416203,23419942,3740,"-","67358"
"17010","chr18",50727310,50728353,1044,"-","67365"
"17011","chr5",109206254,109224382,18129,"-","67366"
"17012","chr16",91014282,91044624,30343,"-","67367"
"17013","chr7",19725566,19734545,8980,"-","67369"
"17014","chr7",13063654,13081584,17931,"+","67370"
"17015","chr10",39969009,39977471,8463,"-","67371"
"17016","chr6",40980267,40985508,5242,"-","67373"
"17017","chr16",84774368,84823129,48762,"+","67374"
"17018","chr7",134251284,134265543,14260,"-","67375"
"17019","chr8",96591854,96622711,30858,"-","67378"
